Date,Time,Day,Station,Code,Min_Delay,Line
2023-07-20T00:00:00Z,16:58:00,Thursday,GLENCAIRN STATION,MUATC,14,YU
2023-07-20T00:00:00Z,17:41:00,Thursday,JANE STATION,EUNT,7,BD
2023-07-20T00:00:00Z,17:55:00,Thursday,SPADINA BD STATION,MUD,8,BD
2023-07-20T00:00:00Z,18:33:00,Thursday,DUNDAS STATION,TUO,12,YU
2023-07-20T00:00:00Z,19:05:00,Thursday,DAVISVILLE STATION,MUPAA,4,YU
2023-07-20T00:00:00Z,19:21:00,Thursday,DUNDAS STATION,SUDP,5,YU
2023-07-20T00:00:00Z,21:47:00,Thursday,ST GEORGE YUS STATION,MUATC,3,YU
2023-07-20T00:00:00Z,21:54:00,Thursday,EGLINTON WEST STATION,SUDP,3,YU
2023-07-20T00:00:00Z,14:01:00,Thursday,DON MILLS STATION,MUIR,28,SHP
2023-07-21T00:00:00Z,08:26:00,Friday,VICTORIA PARK STATION,PUSTS,5,BD
2023-07-21T00:00:00Z,08:31:00,Friday,BLOOR STATION,SUDP,5,YU
2023-07-21T00:00:00Z,08:41:00,Friday,ST CLAIR STATION,MUI,7,YU
2023-07-21T00:00:00Z,10:10:00,Friday,SUMMERHILL STATION,PUOPO,8,YU
2023-07-21T00:00:00Z,11:36:00,Friday,KENNEDY BD STATION,EUDO,4,BD
2023-07-21T00:00:00Z,15:31:00,Friday,VICTORIA PARK STATION,SUUT,11,BD
2023-07-21T00:00:00Z,16:17:00,Friday,SUMMERHILL STATION,MUPAA,4,YU
2023-07-21T00:00:00Z,17:16:00,Friday,MAIN STREET STATION,SUUT,5,BD
2023-07-21T00:00:00Z,17:23:00,Friday,YORK MILLS STATION,MUATC,3,YU
2023-07-21T00:00:00Z,19:29:00,Friday,LAWRENCE STATION,SUAP,15,YU
2023-07-21T00:00:00Z,20:51:00,Friday,ROYAL YORK STATION,MUIR,13,BD
2023-07-21T00:00:00Z,21:11:00,Friday,DAVISVILLE STATION,SUDP,5,YU
2023-07-21T00:00:00Z,21:26:00,Friday,BLOOR STATION,SUAP,9,YU
2023-07-21T00:00:00Z,21:42:00,Friday,ST PATRICK STATION,SUDP,5,YU
2023-07-22T00:00:00Z,05:34:00,Saturday,KENNEDY TO MCCOWAN STA,PRS,4,SRT
2023-07-22T00:00:00Z,02:03:00,Saturday,VAUGHAN MC STATION,SUUT,58,YU
2023-07-22T00:00:00Z,05:53:00,Saturday,KEELE STATION,MUNOA,6,BD
2023-07-22T00:00:00Z,05:48:00,Saturday,MCCOWAN STATION,PRS,4,SRT
2023-07-22T00:00:00Z,06:11:00,Saturday,SCARBOROUGH CTR STATIO,MRTO,7,SRT
2023-07-22T00:00:00Z,06:39:00,Saturday,QUEEN STATION,SUUT,18,YU
2023-07-22T00:00:00Z,06:50:00,Saturday,QUEEN STATION,MUIE,6,YU
2023-07-22T00:00:00Z,12:08:00,Saturday,GREENWOOD STATION,PUSRA,6,BD
2023-07-22T00:00:00Z,16:51:00,Saturday,ST CLAIR WEST STATION,SUO,6,YU
2023-07-22T00:00:00Z,19:34:00,Saturday,ST CLAIR WEST STATION,MUPAA,4,YU
2023-07-22T00:00:00Z,19:49:00,Saturday,KING STATION,MUPAA,4,YU
2023-07-22T00:00:00Z,19:51:00,Saturday,KENNEDY BD STATION,MUPAA,3,BD
2023-07-22T00:00:00Z,20:37:00,Saturday,WARDEN STATION,SUO,6,BD
2023-07-22T00:00:00Z,22:30:00,Saturday,ST CLAIR WEST STATION,SUDP,6,YU
2023-07-22T00:00:00Z,00:05:00,Saturday,SHEPPARD STATION,MUIR,21,YU
2023-07-23T00:00:00Z,08:15:00,Sunday,ELLESMERE STATION,MRTO,5,SRT
2023-07-23T00:00:00Z,13:42:00,Sunday,MCCOWAN STATION,MRTO,10,SRT
2023-07-23T00:00:00Z,01:08:00,Sunday,MCCOWAN STATION,ERTC,6,SRT
2023-07-23T00:00:00Z,08:11:00,Sunday,FINCH STATION,TUCC,6,YU
2023-07-23T00:00:00Z,08:14:00,Sunday,KIPLING STATION,SUG,4,BD
2023-07-23T00:00:00Z,11:09:00,Sunday,EGLINTON STATION,TUOS,3,YU
2023-07-23T00:00:00Z,17:41:00,Sunday,YONGE BD STATION,MUIS,3,BD
2023-07-23T00:00:00Z,18:40:00,Sunday,DUNDAS WEST STATION,TUMVS,4,BD
2023-07-23T00:00:00Z,18:44:00,Sunday,KEELE STATION,TUO,3,BD
2023-07-23T00:00:00Z,18:53:00,Sunday,MAIN STREET STATION,EUDO,9,BD
2023-07-23T00:00:00Z,18:53:00,Sunday,WOODBINE STATION,MUDD,4,BD
2023-07-23T00:00:00Z,18:53:00,Sunday,KENNEDY BD STATION,MUI,5,BD
2023-07-23T00:00:00Z,20:31:00,Sunday,VAUGHAN MC STATION,MUTO,4,YU
2023-07-23T00:00:00Z,23:35:00,Sunday,DAVISVILLE STATION,MUPAA,5,YU
2023-07-23T00:00:00Z,01:47:00,Sunday,DON MILLS STATION,MUSAN,7,SHP
2023-07-24T00:00:00Z,05:31:00,Monday,FINCH STATION,TUO,30,YU
2023-07-24T00:00:00Z,18:43:00,Monday,ELLESMERE STATION,ERCO,423,SRT
2023-07-24T00:00:00Z,05:38:00,Monday,YORK MILLS STATION,MUNOA,7,YU
2023-07-24T00:00:00Z,06:22:00,Monday,GREENWOOD STATION,EUME,6,BD
2023-07-24T00:00:00Z,06:25:00,Monday,COXWELL STATION,EUDO,7,BD
2023-07-24T00:00:00Z,07:40:00,Monday,HIGHWAY 407 STATION,PUOPO,5,YU
2023-07-24T00:00:00Z,07:45:00,Monday,PIONEER VILLAGE STATIO,PUOPO,7,YU
2023-07-24T00:00:00Z,07:59:00,Monday,KENNEDY STATION,MUIE,4,BD
2023-07-24T00:00:00Z,08:11:00,Monday,COLLEGE STATION,SUUT,18,YU
2023-07-24T00:00:00Z,09:16:00,Monday,VAUGHAN MC STATION,MUSAN,3,YU
2023-07-24T00:00:00Z,10:12:00,Monday,ROYAL YORK STATION,TUOS,3,BD
2023-07-24T00:00:00Z,10:37:00,Monday,GLENCAIRN STATION,MUATC,3,YU
2023-07-24T00:00:00Z,11:08:00,Monday,ST GEORGE BD STATION,MUPLB,133,BD
2023-07-24T00:00:00Z,11:08:00,Monday,ST GEORGE YUS STATION,MUPLB,133,YU
2023-07-24T00:00:00Z,12:06:00,Monday,KING STATION,PUOPO,4,YU
2023-07-24T00:00:00Z,12:13:00,Monday,QUEEN STATION,PUOPO,5,YU
2023-07-24T00:00:00Z,12:20:00,Monday,DAVISVILLE STATION,SUDP,4,YU
2023-07-24T00:00:00Z,13:41:00,Monday,MUSEUM STATION,SUDP,3,YU
2023-07-24T00:00:00Z,14:11:00,Monday,KENNEDY BD STATION,MUTO,4,BD
2023-07-24T00:00:00Z,14:18:00,Monday,OSSINGTON STATION,PUSTS,4,BD
2023-07-24T00:00:00Z,14:19:00,Monday,DUNDAS STATION,SUUT,8,YU
2023-07-24T00:00:00Z,14:49:00,Monday,ROYAL YORK STATION,MUI,6,BD
2023-07-24T00:00:00Z,16:40:00,Monday,SPADINA BD STATION,SUDP,10,BD
2023-07-24T00:00:00Z,18:17:00,Monday,DONLANDS STATION,SUO,5,BD
2023-07-24T00:00:00Z,18:51:00,Monday,HIGH PARK STATION,PUTR,15,BD
2023-07-24T00:00:00Z,19:15:00,Monday,PAPE STATION,MUD,3,BD
2023-07-24T00:00:00Z,21:50:00,Monday,YORKDALE STATION,SUEAS,54,YU
2023-07-24T00:00:00Z,22:14:00,Monday,ST GEORGE YUS STATION,TUS,7,YU
2023-07-24T00:00:00Z,22:33:00,Monday,ST GEORGE BD STATION,SUUT,14,BD
2023-07-24T00:00:00Z,00:51:00,Monday,DON MILLS STATION,PUOPO,4,SHP
2023-07-24T00:00:00Z,01:28:00,Monday,BESSARION STATION,PUOPO,10,SHP
2023-07-25T00:00:00Z,06:34:00,Tuesday,SHERBOURNE STATION,SUO,6,BD
2023-07-25T00:00:00Z,07:32:00,Tuesday,QUEEN'S PARK STATION,PUOPO,5,YU
2023-07-25T00:00:00Z,09:46:00,Tuesday,HIGH PARK STATION,EUNT,4,BD
2023-07-25T00:00:00Z,12:18:00,Tuesday,LAWRENCE STATION,SUDP,5,YU
2023-07-25T00:00:00Z,13:47:00,Tuesday,WILSON STATION,TUNIP,3,YU
2023-07-25T00:00:00Z,14:42:00,Tuesday,WELLESLEY STATION,SUDP,3,YU
2023-07-25T00:00:00Z,15:06:00,Tuesday,DUNDAS STATION,MUPAA,4,YU
2023-07-25T00:00:00Z,16:09:00,Tuesday,ST GEORGE BD STATION,MUO,8,BD
2023-07-25T00:00:00Z,16:30:00,Tuesday,ST GEORGE BD STATION,SUO,4,BD
2023-07-25T00:00:00Z,16:47:00,Tuesday,BLOOR STATION,MUPAA,5,YU
2023-07-25T00:00:00Z,16:54:00,Tuesday,BAY STATION,PUTIJ,3,BD
2023-07-25T00:00:00Z,18:14:00,Tuesday,YORKDALE STATION,SUDP,6,YU
2023-07-25T00:00:00Z,18:25:00,Tuesday,SHEPPARD WEST STATION,SUDP,6,YU
2023-07-25T00:00:00Z,18:31:00,Tuesday,WILSON STATION,SUDP,16,YU
2023-07-25T00:00:00Z,18:50:00,Tuesday,ST ANDREW STATION,SUO,19,YU
2023-07-25T00:00:00Z,18:55:00,Tuesday,HIGH PARK STATION,PUTR,4,BD
2023-07-25T00:00:00Z,19:56:00,Tuesday,BLOOR STATION,SUDP,15,YU
2023-07-25T00:00:00Z,20:18:00,Tuesday,WELLESLEY STATION,MUATC,5,YU
2023-07-25T00:00:00Z,20:52:00,Tuesday,KIPLING STATION,MUTO,5,BD
2023-07-25T00:00:00Z,22:28:00,Tuesday,YORK MILLS STATION,MUDD,4,YU
2023-07-25T00:00:00Z,00:11:00,Tuesday,ST GEORGE BD STATION,MUI,13,BD
2023-07-25T00:00:00Z,01:28:00,Tuesday,DUNDAS STATION,MUPAA,3,YU
2023-07-25T00:00:00Z,01:44:00,Tuesday,WELLESLEY STATION,EUVE,22,YU
2023-07-26T00:00:00Z,06:05:00,Wednesday,ST GEORGE YUS STATION,PUOPO,3,YU
2023-07-26T00:00:00Z,08:39:00,Wednesday,QUEEN'S PARK STATION,MUI,5,YU
2023-07-26T00:00:00Z,11:18:00,Wednesday,BROADVIEW STATION,EUPI,5,BD
2023-07-26T00:00:00Z,11:47:00,Wednesday,CASTLE FRANK STATION,SUO,18,YU
2023-07-26T00:00:00Z,12:13:00,Wednesday,CHESTER STATION,SUO,8,BD
2023-07-26T00:00:00Z,16:32:00,Wednesday,LAWRENCE WEST STATION,MUPAA,5,YU
2023-07-26T00:00:00Z,16:47:00,Wednesday,KIPLING STATION,MUO,3,BD
2023-07-26T00:00:00Z,17:24:00,Wednesday,WILSON STATION,MUO,3,YU
2023-07-26T00:00:00Z,17:41:00,Wednesday,PAPE STATION,SUDP,6,BD
2023-07-26T00:00:00Z,17:43:00,Wednesday,DUNDAS WEST STATION,MUPAA,3,BD
2023-07-26T00:00:00Z,19:53:00,Wednesday,BROADVIEW STATION,EUDO,11,BD
2023-07-26T00:00:00Z,20:26:00,Wednesday,NORTH YORK CTR STATION,SUDP,11,YU
2023-07-26T00:00:00Z,22:07:00,Wednesday,ST GEORGE YUS STATION,MUPAA,3,YU
2023-07-26T00:00:00Z,23:32:00,Wednesday,MUSEUM STATION,SUDP,9,YU
2023-07-26T00:00:00Z,00:45:00,Wednesday,KEELE STATION,TUCC,5,BD
2023-07-26T00:00:00Z,01:34:00,Wednesday,CHESTER STATION,EUVE,20,BD
2023-07-27T00:00:00Z,05:31:00,Thursday,FINCH STATION,MUO,3,YU
2023-07-27T00:00:00Z,06:07:00,Thursday,BLOOR STATION,EUME,5,YU
2023-07-27T00:00:00Z,06:55:00,Thursday,GREENWOOD STATION,EUDO,6,BD
2023-07-27T00:00:00Z,07:59:00,Thursday,DAVISVILLE STATION,TUMVS,8,YU
2023-07-27T00:00:00Z,08:59:00,Thursday,ROSEDALE STATION,MUATC,4,YU
2023-07-27T00:00:00Z,09:52:00,Thursday,LAWRENCE WEST STATION,MUPAA,6,YU
2023-07-27T00:00:00Z,10:35:00,Thursday,DONLANDS STATION,EUME,6,BD
2023-07-27T00:00:00Z,12:45:00,Thursday,WILSON STATION,TUKEY,4,YU
2023-07-27T00:00:00Z,13:21:00,Thursday,ST PATRICK STATION,MUPAA,4,YU
2023-07-27T00:00:00Z,13:36:00,Thursday,CHRISTIE STATION,MUIR,5,BD
2023-07-27T00:00:00Z,14:36:00,Thursday,DONLANDS STATION,PUTSM,3,BD
2023-07-27T00:00:00Z,15:05:00,Thursday,WILSON STATION,EUAC,5,YU
2023-07-27T00:00:00Z,15:19:00,Thursday,KENNEDY BD STATION,SUO,4,BD
2023-07-27T00:00:00Z,17:39:00,Thursday,QUEEN'S PARK STATION,PUOPO,4,YU
2023-07-27T00:00:00Z,17:42:00,Thursday,VICTORIA PARK STATION,SUDP,5,BD
2023-07-27T00:00:00Z,17:46:00,Thursday,QUEEN'S PARK STATION,PUOPO,4,YU
2023-07-27T00:00:00Z,17:48:00,Thursday,CHRISTIE STATION,SUDP,6,BD
2023-07-27T00:00:00Z,19:02:00,Thursday,LAWRENCE WEST STATION,PUOPO,12,YU
2023-07-27T00:00:00Z,20:01:00,Thursday,CHRISTIE STATION,EUNT,3,BD
2023-07-27T00:00:00Z,20:45:00,Thursday,ST CLAIR STATION,TUCC,5,YU
2023-07-27T00:00:00Z,21:34:00,Thursday,FINCH STATION,SUDP,18,YU
2023-07-27T00:00:00Z,22:24:00,Thursday,FINCH STATION,SUUT,10,YU
2023-07-27T00:00:00Z,22:27:00,Thursday,SHEPPARD STATION,MUPAA,7,YU
2023-07-27T00:00:00Z,22:52:00,Thursday,ST CLAIR WEST STATION,MUPAA,7,YU
2023-07-27T00:00:00Z,00:22:00,Thursday,KENNEDY BD STATION,SUG,8,BD
2023-07-27T00:00:00Z,00:27:00,Thursday,DUNDAS STATION,SUO,11,YU
2023-07-27T00:00:00Z,01:04:00,Thursday,UNION STATION,PUOPO,3,YU
2023-07-27T00:00:00Z,01:22:00,Thursday,CASTLE FRANK STATION,MUIS,7,BD
2023-07-27T00:00:00Z,01:34:00,Thursday,KING STATION,PUSSW,20,YU
2023-07-27T00:00:00Z,01:56:00,Thursday,KING STATION,PUOPO,13,YU
2023-07-27T00:00:00Z,16:08:00,Thursday,BAYVIEW STATION,MUD,5,SHP
2023-07-28T00:00:00Z,07:37:00,Friday,ST PATRICK STATION,MUDD,4,YU
2023-07-28T00:00:00Z,07:45:00,Friday,NORTH YORK CTR STATION,PUOPO,6,YU
2023-07-28T00:00:00Z,08:16:00,Friday,ST CLAIR STATION,EUBO,3,YU
2023-07-28T00:00:00Z,08:28:00,Friday,ST CLAIR STATION,MUIS,15,YU
2023-07-28T00:00:00Z,08:45:00,Friday,FINCH WEST STATION,MUDD,3,YU
2023-07-28T00:00:00Z,10:05:00,Friday,BATHURST TO CASTLE FRA,PUSI,58,BD
2023-07-28T00:00:00Z,13:10:00,Friday,GREENWOOD STATION,EUDO,9,BD
2023-07-28T00:00:00Z,13:53:00,Friday,UNION STATION,MUPAA,5,YU
2023-07-28T00:00:00Z,14:25:00,Friday,UNION STATION,MUI,4,YU
2023-07-28T00:00:00Z,16:40:00,Friday,LAWRENCE STATION,PUOPO,4,YU
2023-07-28T00:00:00Z,16:46:00,Friday,YORK MILLS STATION,PUOPO,4,YU
2023-07-28T00:00:00Z,16:54:00,Friday,ST CLAIR STATION,EUDO,3,YU
2023-07-28T00:00:00Z,17:04:00,Friday,YORK UNIVERSITY STATIO,PUOPO,6,YU
2023-07-28T00:00:00Z,17:11:00,Friday,PIONEER VILLAGE STATIO,PUOPO,5,YU
2023-07-28T00:00:00Z,18:19:00,Friday,UNION STATION,MUPAA,5,YU
2023-07-28T00:00:00Z,18:21:00,Friday,DAVISVILLE STATION,SUAP,7,YU
2023-07-28T00:00:00Z,18:43:00,Friday,SHEPPARD WEST STATION,PUOPO,4,YU
2023-07-28T00:00:00Z,19:54:00,Friday,VICTORIA PARK STATION,SUUT,5,BD
2023-07-28T00:00:00Z,21:38:00,Friday,EGLINTON STATION,MUPAA,3,YU
2023-07-28T00:00:00Z,22:32:00,Friday,WELLESLEY STATION,MUPAA,3,YU
2023-07-28T00:00:00Z,23:09:00,Friday,ISLINGTON STATION,TUO,6,BD
2023-07-28T00:00:00Z,10:44:00,Friday,DON MILLS STATION,PUSTS,5,SHP
2023-07-29T00:00:00Z,10:05:00,Saturday,SUMMERHILL STATION,MUPAA,4,YU
2023-07-29T00:00:00Z,10:26:00,Saturday,ST CLAIR WEST STATION,EULT,4,YU
2023-07-29T00:00:00Z,10:39:00,Saturday,SHEPPARD WEST STATION,PUSRA,6,YU
2023-07-29T00:00:00Z,12:04:00,Saturday,MUSEUM STATION,MUPAA,5,YU
2023-07-29T00:00:00Z,12:47:00,Saturday,CHESTER STATION,MUDD,4,BD
2023-07-29T00:00:00Z,13:01:00,Saturday,DUNDAS STATION,SUUT,16,YU
2023-07-29T00:00:00Z,13:06:00,Saturday,CHRISTIE STATION,SUO,4,BD
2023-07-29T00:00:00Z,13:06:00,Saturday,YONGE BD STATION,SUUT,11,BD
2023-07-29T00:00:00Z,13:43:00,Saturday,WELLESLEY STATION,MUPAA,3,YU
2023-07-29T00:00:00Z,14:17:00,Saturday,VAUGHAN MC STATION,TUNOA,4,YU
2023-07-29T00:00:00Z,15:09:00,Saturday,MAIN STREET STATION,SUO,5,BD
2023-07-29T00:00:00Z,16:36:00,Saturday,SHERBOURNE STATION,EUDO,6,BD
2023-07-29T00:00:00Z,16:54:00,Saturday,ST CLAIR STATION,SUDP,9,YU
2023-07-29T00:00:00Z,17:13:00,Saturday,BLOOR STATION,SUUT,9,YU
2023-07-29T00:00:00Z,18:00:00,Saturday,UNION STATION TO KING,MUO,6,YU
2023-07-29T00:00:00Z,19:18:00,Saturday,CHRISTIE STATION,SUO,38,BD
2023-07-29T00:00:00Z,22:00:00,Saturday,CHESTER STATION,MUI,8,BD
2023-07-29T00:00:00Z,22:08:00,Saturday,COLLEGE STATION,MUIS,11,YU
2023-07-29T00:00:00Z,23:02:00,Saturday,ST GEORGE YUS STATION,SUUT,21,YU
2023-07-30T00:00:00Z,08:46:00,Sunday,KIPLING STATION,EUDO,4,BD
2023-07-30T00:00:00Z,13:18:00,Sunday,LAWRENCE WEST STATION,MUPAA,3,YU
2023-07-30T00:00:00Z,16:44:00,Sunday,OLD MILL STATION,SUUT,6,BD
2023-07-30T00:00:00Z,16:50:00,Sunday,PAPE STATION,SUDP,12,BD
2023-07-30T00:00:00Z,19:08:00,Sunday,KENNEDY BD STATION,EUCA,5,BD
2023-07-30T00:00:00Z,19:23:00,Sunday,BLOOR STATION,MUATC,5,YU
2023-07-30T00:00:00Z,21:01:00,Sunday,SPADINA BD STATION,SUDP,6,BD
2023-07-30T00:00:00Z,22:05:00,Sunday,GREENWOOD STATION,EUAL,6,BD
2023-07-31T00:00:00Z,08:45:00,Monday,ST GEORGE YUS STATION,SUDP,4,YU
2023-07-31T00:00:00Z,09:32:00,Monday,LAWRENCE STATION,MUI,5,YU
2023-07-31T00:00:00Z,10:14:00,Monday,OSSINGTON STATION,MUPAA,6,BD
2023-07-31T00:00:00Z,12:10:00,Monday,YORK MILLS STATION,MUATC,4,YU
2023-07-31T00:00:00Z,12:42:00,Monday,DUNDAS WEST STATION,SUO,7,BD
2023-07-31T00:00:00Z,12:53:00,Monday,KENNEDY BD STATION,SUPOL,4,BD
2023-07-31T00:00:00Z,14:05:00,Monday,FINCH STATION,MUIR,5,YU
2023-07-31T00:00:00Z,14:22:00,Monday,DUNDAS WEST STATION,SUDP,3,BD
2023-07-31T00:00:00Z,15:42:00,Monday,YONGE BD STATION,MUO,5,BD
2023-07-31T00:00:00Z,15:54:00,Monday,ROYAL YORK STATION,SUDP,3,BD
2023-07-31T00:00:00Z,16:52:00,Monday,ST CLAIR STATION,MUATC,4,YU
2023-07-31T00:00:00Z,16:59:00,Monday,ST GEORGE YUS STATION,MUPAA,4,YU
2023-07-31T00:00:00Z,18:47:00,Monday,FINCH STATION,MUPAA,4,YU
2023-07-31T00:00:00Z,18:48:00,Monday,ROYAL YORK STATION,TUSC,3,BD
2023-07-31T00:00:00Z,19:02:00,Monday,BAY STATION,SUDP,7,BD
2023-07-31T00:00:00Z,20:04:00,Monday,DUNDAS STATION,MUATC,15,YU
2023-07-31T00:00:00Z,20:05:00,Monday,LAWRENCE WEST STATION,SUDP,16,YU
2023-07-31T00:00:00Z,21:13:00,Monday,BROADVIEW STATION,MUO,6,BD
2023-07-31T00:00:00Z,22:17:00,Monday,COLLEGE STATION,PUOPO,5,YU
2023-08-01T00:00:00Z,05:53:00,Tuesday,DAVISVILLE STATION,MUPLB,104,YU
2023-08-01T00:00:00Z,06:35:00,Tuesday,FINCH STATION,MUDD,4,YU
2023-08-01T00:00:00Z,07:05:00,Tuesday,WILSON STATION,MUATC,5,YU
2023-08-01T00:00:00Z,07:43:00,Tuesday,SHEPPARD STATION,PUOPO,5,YU
2023-08-01T00:00:00Z,08:14:00,Tuesday,WELLESLEY STATION,MUIR,4,YU
2023-08-01T00:00:00Z,08:27:00,Tuesday,OSSINGTON STATION,MUPLB,40,BD
2023-08-01T00:00:00Z,08:45:00,Tuesday,ST CLAIR STATION,MUI,12,YU
2023-08-01T00:00:00Z,11:13:00,Tuesday,COLLEGE STATION,MUPAA,4,YU
2023-08-01T00:00:00Z,13:20:00,Tuesday,CHESTER STATION,SUO,11,BD
2023-08-01T00:00:00Z,13:58:00,Tuesday,EGLINTON WEST STATION,MUPAA,5,YU
2023-08-01T00:00:00Z,14:01:00,Tuesday,KING STATION,MUPAA,5,YU
2023-08-01T00:00:00Z,14:49:00,Tuesday,BROADVIEW STATION,TUOS,4,BD
2023-08-01T00:00:00Z,15:08:00,Tuesday,NORTH YORK CTR STATION,EUNT,3,YU
2023-08-01T00:00:00Z,15:58:00,Tuesday,KENNEDY BD STATION,SUO,46,BD
2023-08-01T00:00:00Z,17:21:00,Tuesday,QUEEN STATION,MUDD,7,YU
2023-08-01T00:00:00Z,20:37:00,Tuesday,COXWELL STATION,EUNT,5,BD
2023-08-01T00:00:00Z,20:44:00,Tuesday,BLOOR STATION,SUDP,4,YU
2023-08-01T00:00:00Z,00:20:00,Tuesday,QUEEN'S PARK STATION,SUDP,5,YU
2023-08-01T00:00:00Z,16:32:00,Tuesday,LESLIE STATION,MUPAA,3,SHP
2023-08-01T00:00:00Z,20:27:00,Tuesday,SHEPPARD-YONGE STATION,SUO,24,SHP
2023-08-02T00:00:00Z,05:57:00,Wednesday,DAVISVILLE STATION,MUATC,3,YU
2023-08-02T00:00:00Z,06:35:00,Wednesday,FINCH STATION,PUOPO,3,YU
2023-08-02T00:00:00Z,06:39:00,Wednesday,NORTH YORK CTR STATION,PUOPO,3,YU
2023-08-02T00:00:00Z,07:20:00,Wednesday,DUNDAS STATION,SUUT,18,YU
2023-08-02T00:00:00Z,07:38:00,Wednesday,BLOOR STATION,TUO,5,YU
2023-08-02T00:00:00Z,07:40:00,Wednesday,COLLEGE STATION,PUOPO,7,YU
2023-08-02T00:00:00Z,07:48:00,Wednesday,COLLEGE STATION,PUOPO,9,YU
2023-08-02T00:00:00Z,08:00:00,Wednesday,COLLEGE STATION,MUIR,3,YU
2023-08-02T00:00:00Z,11:31:00,Wednesday,PAPE STATION,SUDP,3,BD
2023-08-02T00:00:00Z,14:56:00,Wednesday,SHERBOURNE STATION,MUIR,18,BD
2023-08-02T00:00:00Z,16:37:00,Wednesday,WILSON STATION,TUNIP,3,YU
2023-08-02T00:00:00Z,17:32:00,Wednesday,DAVISVILLE STATION,MUPAA,3,YU
2023-08-02T00:00:00Z,17:56:00,Wednesday,DOWNSVIEW PARK STATION,MUD,4,YU
2023-08-02T00:00:00Z,18:07:00,Wednesday,EGLINTON WEST STATION,MUPAA,4,YU
2023-08-02T00:00:00Z,19:12:00,Wednesday,WELLESLEY STATION,SUUT,3,YU
2023-08-02T00:00:00Z,19:20:00,Wednesday,WELLESLEY STATION,SUUT,10,YU
2023-08-02T00:00:00Z,19:51:00,Wednesday,CASTLE FRANK STATION,SUUT,4,BD
2023-08-02T00:00:00Z,20:01:00,Wednesday,SUMMERHILL STATION,SUUT,16,YU
2023-08-02T00:00:00Z,20:26:00,Wednesday,DAVISVILLE STATION,PUSAC,5,YU
2023-08-02T00:00:00Z,21:04:00,Wednesday,SHEPPARD WEST STATION,TUO,3,YU
2023-08-02T00:00:00Z,21:15:00,Wednesday,COLLEGE STATION,PUSAC,4,YU
2023-08-02T00:00:00Z,22:23:00,Wednesday,EGLINTON STATION,SUDP,6,YU
2023-08-02T00:00:00Z,23:07:00,Wednesday,YONGE BD STATION,SUUT,9,BD
2023-08-02T00:00:00Z,23:11:00,Wednesday,UNION STATION TO KING,MUPAA,3,YU
2023-08-02T00:00:00Z,23:25:00,Wednesday,YONGE BD STATION,MUIE,3,BD
2023-08-02T00:00:00Z,01:34:00,Wednesday,WELLESLEY STATION,SUUT,12,YU
2023-08-02T00:00:00Z,20:22:00,Wednesday,SHEPPARD-YONGE STATION,TUO,7,SHP
2023-08-03T00:00:00Z,06:15:00,Thursday,EGLINTON STATION,MUATC,3,YU
2023-08-03T00:00:00Z,07:23:00,Thursday,YORKDALE STATION,EUDO,10,YU
2023-08-03T00:00:00Z,07:24:00,Thursday,VICTORIA PARK STATION,EUDO,6,BD
2023-08-03T00:00:00Z,08:04:00,Thursday,ROSEDALE STATION,EUCD,6,YU
2023-08-03T00:00:00Z,08:26:00,Thursday,ST ANDREW STATION,PUOPO,3,YU
2023-08-03T00:00:00Z,10:46:00,Thursday,YORK MILLS STATION,PUOPO,5,YU
2023-08-03T00:00:00Z,12:20:00,Thursday,ROYAL YORK STATION,TUOS,5,BD
2023-08-03T00:00:00Z,14:34:00,Thursday,BLOOR STATION,PUOPO,4,YU
2023-08-03T00:00:00Z,14:35:00,Thursday,OSSINGTON STATION,SUSA,15,BD
2023-08-03T00:00:00Z,15:40:00,Thursday,DUPONT STATION,PUSI,8,YU
2023-08-03T00:00:00Z,16:06:00,Thursday,ROSEDALE STATION,MUO,4,YU
2023-08-03T00:00:00Z,16:09:00,Thursday,YONGE BD STATION,SUUT,6,BD
2023-08-03T00:00:00Z,16:49:00,Thursday,VICTORIA PARK STATION,MUDD,15,BD
2023-08-03T00:00:00Z,16:52:00,Thursday,DOWNSVIEW PARK STATION,MUATC,5,YU
2023-08-03T00:00:00Z,17:13:00,Thursday,MUSEUM STATION,MUPAA,4,YU
2023-08-03T00:00:00Z,17:26:00,Thursday,VAUGHAN MC STATION,MUTO,3,YU
2023-08-03T00:00:00Z,18:07:00,Thursday,YONGE BD STATION,SUO,5,BD
2023-08-03T00:00:00Z,21:29:00,Thursday,ST GEORGE BD STATION,TUMVS,23,BD
2023-08-03T00:00:00Z,21:38:00,Thursday,GLENCAIRN STATION,SUDP,7,YU
2023-08-03T00:00:00Z,21:41:00,Thursday,ST GEORGE BD STATION,SUDP,3,BD
2023-08-03T00:00:00Z,22:06:00,Thursday,SUMMERHILL STATION,SUUT,4,YU
2023-08-03T00:00:00Z,22:11:00,Thursday,ST GEORGE YUS STATION,MUPLB,22,YU
2023-08-03T00:00:00Z,22:51:00,Thursday,BAY STATION,MUIR,6,BD
2023-08-03T00:00:00Z,00:17:00,Thursday,LAWRENCE STATION,MUSAN,5,YU
2023-08-03T00:00:00Z,17:17:00,Thursday,DON MILLS STATION,PUOPO,6,SHP
2023-08-03T00:00:00Z,17:23:00,Thursday,LESLIE STATION,PUOPO,7,SHP
